,raw,clean,prediction
2682,"@suryadelalu @hanafisampurna Sebaiknya pemerintah kerahkan para ahli meneliti Herbal FRY81 mengapa bisa menyembuhkan penderita covid-19. Semua yg konsumsi herbal ini membaik semuanya. Bukti2 mereka yg sembuh bisa menjadi langkah awal utk hentikan pandemi Covid19, selain vaksin. Gratis. Yg butuh silakan DM",baik perintah kerah para ahli teliti herbal fry mengapa bisa sembuh derita covid semua yang konsumsi herbal ini baik semua bukti mereka yang sembuh bisa jadi langkah awal untuk henti pandemi covid selain vaksin gratis yang butuh sila dm,1
2683,"@suryadelalu Hmm...
Jangan terlalu benci.
Bantuan subsidi, listrik gratis untuk kwh tertentu, beli vaksin, bayaran nakes, bantuan buat pekerja yg 600/bulan, trus buat yg berdagang jga ada bantuan kan. Trus ada yg di korupsi kemarin hehhee.

Biar covid cpat kelar,ayo lah kerjasama.",hmm jangan terlalu benci bantu subsidi listrik gratis untuk kwh tentu beli vaksin bayar tenaga sehat bantu buat kerja yang bulan terus buat yang dagang juga ada bantu kan terus ada yang di korupsi kemarin hehhee supaya covid cpat kelar ayo lah kerjasama,1
2684,@SonjayaYudi @suryadelalu Gratis apaan? Saya gx pernah bilang vaksinasi Covid gratis lho. ..  😊😊😊,gratis apa saya enggak pernah bilang vaksinasi covid gratis lho,1
2685,"Dapet pertanyaan: ""kalau dapet tawaran di vaksin (covid19), mau ga?""
Ya mau lah kalo gratis! ~ enteng jawabnya.
Emang masalahnya apa sih sampe diragukan?",dapat tanya kalau dapat tawar di vaksin covid mau enggak iya mau lah jika gratis enteng jawab memang masalah apa sih sampai ragu,0
2686,"@Ignora19 @jokoanwar Yang korupsinya udah ditangkap, kan? Kamu juga musti tahu, masih byk negara lain yg blm dpt vaksin, contoh Malaysia, tapi Indonesia udah dapat jutaan dosis. Di Phillipina mau vaksin hrs bayar, di kita gratis. itu juga patut kamu apresiasi, sbgi upaya pemerintah kendalikan covid.",yang korupsi sudah tangkap kan kamu juga mesti tahu masih banyak negara lain yang belum dapat vaksin contoh malaysia tapi indonesia sudah dapat juta dosis di phillipina mau vaksin harus bayar di kita gratis itu juga patut kamu apresiasi sbgi upaya perintah kendali covid,1
2687,Vaksin corona untuk kita Rakyat jelata kapan ya? Gratis gak?,vaksin corona untuk kita rakyat jelata kapan iya gratis enggak,0
2688,@alief13fj @hrdbacot Bukannya vaksinasi COVID itu gratis ya ? Kok biaya ditanggung sendiri ?,bukan vaksinasi covid itu gratis iya kok biaya tanggung sendiri,0
2689,Vaksin Covid-19 itu gratis dri pemerintah lhoo ya. Klo ada yg nawarin vaksin berbayar brarti kalian rugi.,vaksin covid itu gratis dari perintah loh iya kalo ada yang tawar vaksin bayar arti kalian rugi,0
2690,"BM mendapatkan vaksin covid gratis tapi apa daya aku alumni covid juga , nda bisa dapet vaksin",bm dapat vaksin covid gratis tapi apa daya saya alumni covid juga indak bisa dapat vaksin,1
2691,"Sosiaisasi untuk menyadarkan perlunya vaksinasi dasar dibutuhkan. Di sisi lain, fokus pada vaksinasi Covid-19 begitu terasa. Vaksin yang semula rencananya berbayar menjadi gratis.",sosiaisasi untuk sadar perlu vaksinasi dasar butuh di sisi lain fokus pada vaksinasi covid begitu asa vaksin yang mula rencana bayar jadi gratis,1
2692,"Vaksin produksi Sinovac tersebut adalah vaksin yang saat ini digunakan Indonesia dalam tahapan awal vaksinasi yang ditujukan kepada para SDM Kesehatan dan merupakan salah satu vaksin COVID-19 dalam program vaksinasi secara gratis kepada 181,5 juta masyarakat Indonesia.",vaksin produksi sinovac sebut adalah vaksin yang saat ini guna indonesia dalam tahap awal vaksinasi yang tuju kepada para sdm sehat dan rupa salah satu vaksin covid dalam program vaksinasi cara gratis kepada juta masyarakat indonesia,1
2693,@aliciaaKaicha sekarang terapi remsidivir yg gratis utk pengobatan covid pun di rubah nama jadi RESDEM dan berbayar 500rb...  Mreka ini keren urusan nyari duit...  Vaksin pun nanti nya berbayar....  Hnya uji coba aja yg gratis,sekarang terapi remsidivir yang gratis untuk obat covid pun di rubah nama jadi resdem dan bayar ribu mereka ini keren urus cari duit vaksin pun nanti nya bayar hanya uji coba saja yang gratis,0
2694,"Apa hubungan antara Vaksin covid19 dng. 
1. Gratis
2. Kejujuran penerima
3. Hasil/ efek
Mohon pencerahan.",apa hubung antara vaksin covid dengan gratis jujur terima hasil efek mohon cerah,1
2695,"Sebanyak lebih dari 500 ribu tenaga kesehatan telah memperoleh suntikan dosis vaksinasi Covid-19. Para tenaga kesehatan tsb memang merupakan prioritas utama pemerintah di tahap awal program vaksinasi Covid-19 yg diberikan secara gratis kepada masyarakat.

#KawalPresidenJokowi",banyak lebih dari ribu tenaga sehat telah oleh sunti dosis vaksinasi covid para tenaga sehat sebut memang rupa prioritas utama perintah di tahap awal program vaksinasi covid yang beri cara gratis kepada masyarakat,1
2696,"@Ekychuckyy @tubirfess vaksin covid gratis buat semua masyarakat, cuman belum waktunya aja, sekarang baru diprioritaskan ke nakes dulu. kalau ada yg sampe bayar berarti ada yg gak beres",vaksin covid gratis buat semua masyarakat hanya belum waktu saja sekarang baru prioritas ke tenaga sehat dulu kalau ada yang sampai bayar arti ada yang enggak beres,1
2697,@ihsaaaanhfdz @riotuasikal @erdinarie @h3ru_h @thedufresne mikirin keadilan 🤔perusahaan mw nunggu buat vaksin gratis karyawannya? keadilan apa itu jika banyak pekerja dirumahkan akibat covid. banyak tante usahawan yg mau bayarin karyawannya biar bisa divaksin. mau nunggu gratisan hadeh..,pikir adil usaha mau tunggu buat vaksin gratis karyawannya adil apa itu jika banyak kerja rumah akibat covid banyak tante usahawan yang mau bayarin karyawannya supaya bisa vaksin mau tunggu gratis hadeh,0
2698,"Dapet kabar di grup angkatan kalo mahasiswa rumpun ilmu kesehatan UI dapet jadwal vaksin covid19 gratis.

tapi gua udah lulus 🤣🤣🤣🤣🤣",dapat kabar di grup angkat jika mahasiswa rumpun ilmu sehat ui dapat jadwal vaksin covid gratis tapi aku sudah lulus,1
2699,"Harga vaksin yang dicantumkan juga bukan merupakan informasi resmi, karena sampai dengan hari ini program vaksinasi COVID-19 yang berjalan adalah program vaksinasi dari pemerintah yang diberikan secara gratis.",harga vaksin yang cantum juga bukan rupa informasi resmi karena sampai dengan hari ini program vaksinasi covid yang jalan adalah program vaksinasi dari perintah yang beri cara gratis,1
2700,"@DPR_RI Kid napa pemerintah terlalu kaku, dan utamakan Vaksin yg TIDAK BISA LINDUNGI 100%?

kenapa Pemerontah TIDAK MAU BERIKAN HERBAL MUJARAB ini ke semua pasien COVID19 supaya SEMBUH &amp; TDK ADA NYAWA MELAYANG krn COVID19?
ADA APA ini. 
FRY81 TERBUKTI SEMBUHKAN GRATIS lg???",kid kenapa perintah terlalu kaku dan utama vaksin yang tidak bisa lindung kenapa peron tidak mau ikan herbal mujarab ini ke semua pasien covid supaya sembuh amp tidak ada nyawa layang karena covid ada apa ini fry bukti sembuh gratis lagi,1
2701,"Vaksin produksi Sinovac tersebut adalah vaksin yang saat ini digunakan Indonesia dalam tahapan awal vaksinasi dan merupakan salah satu vaksin Covid-19 dalam program vaksinasi massal secara gratis kepada 181,5 juta masyarakat Indonesia. 

#KawalPresidenJokowi",vaksin produksi sinovac sebut adalah vaksin yang saat ini guna indonesia dalam tahap awal vaksinasi dan rupa salah satu vaksin covid dalam program vaksinasi sama al cara gratis kepada juta masyarakat indonesia,1
2702,Ngeliat dari minimnya tes covid gratis dan kurang cekatan dalam tracing ya ga aneh kalo sekarang untuk vaksin dijadiin ladang bisnis,lihat dari minim tes covid gratis dan kurang cekat dalam tracing iya enggak aneh jika sekarang untuk vaksin jadi ladang bisnis,0
2703,"@devils4dvocate @h3ru_h @jokowi Setahu sy vaksin covid lgs dipesan oleh negara2. Tdk ada swasta yg beli. Jd yg dijual ini adalah jatah Indonesia sbg negara. Dalam hal pandemi, harusnya didahulukan kelompok risiko tinggi &amp; gratis utk semua. Klo begini, yg harusnya prioritas malah bisa jadi ""kalah"" sm yg bayar",tahu saya vaksin covid langsung pes oleh negara tidak ada swasta yang beli jadi yang jual ini adalah jatah indonesia bagai negara dalam hal pandemi harus dahulu kelompok risiko tinggi amp gratis untuk semua kalo begini yang harus prioritas bahkan bisa jadi kalah sama yang bayar,0
2704,"@kurawa @KemenkesRI @tirta_hudhi sempat ada wacana vaksinasi mandiri, sebelum Presiden akhirnya memutuskan vaksin Covid 19 gratis untuk semua 👍

ke depan pasti diperlukan vaksinasi berkala, mungkin itu waktunya vaksinasi mandiri",sempat ada wacana vaksinasi mandiri belum presiden akhir putus vaksin covid gratis untuk semua ke depan pasti perlu vaksinasi kala mungkin itu waktu vaksinasi mandiri,1
2705,"Jawabannya: Tidak ya Sob, ini adalah sebuah misinformasi atau kesalahpahaman dan pihak IHC telah menarik informasi tersebut. Sampai dengan hari ini, program vaksin Covid-19 adalah program vaksin dari pemerintah yang diberikan secara gratis.",jawab tidak iya sob ini adalah buah misinformasi atau kesalahpahaman dan pihak ihc telah tarik informasi sebut sampai dengan hari ini program vaksin covid adalah program vaksin dari perintah yang beri cara gratis,0
2706,"Bapak presiden , sebenarnya vaksin covid-19 itu gratis atau ngga sih, di desaku bayar, ditawarin yg bagus  2jt dan yg pling murah 100rb 🥺😢@jokowi",bapak presiden benar vaksin covid itu gratis atau enggak sih di desa bayar ditawarin yang bagus juta dan yang paling murah ribu,1
2707,"Jawabannya: Tidak ya SobatKom, ini adalah sebuah misinformasi atau kesalahpahaman dan pihak IHC telah menarik informasi tersebut. Sampai dengan hari ini, program vaksin Covid-19 adalah program vaksin dari pemerintah yang diberikan secara gratis.",jawab tidak iya sobatkom ini adalah buah misinformasi atau kesalahpahaman dan pihak ihc telah tarik informasi sebut sampai dengan hari ini program vaksin covid adalah program vaksin dari perintah yang beri cara gratis,0
2708,"@ForeignPolicy @WHO @DrTedros 4.Percepatan pelaksanaan Vaksinasi Global.
Untuk Mengerem Perkembangan
Covid Global

5.Memperkuat kerjasama Multilateral pengadaan vaksin

6.Banyak Negara semoga Vaksinasi
Gratis,tidak berbayar

7.Meningkatkan Kapasitas Vaksinasi Global
PERCEPATAN Mengatasi Pandemi
covid Global.",cepat laksana vaksinasi global untuk rem kembang covid global kuat kerjasama multilateral ada vaksin banyak negara moga vaksinasi gratis tidak bayar tingkat kapasitas vaksinasi global cepat atas pandemi covid global,1
2709,lebih dari 500 ribu tenaga kesehatan telah memperoleh suntikan dosis vaksinasi Covid-19. Para tenaga kesehatan tersebut memang merupakan prioritas utama pemerintah di tahap awal program vaksinasi Covid-19 yang diberikan secara gratis kepada masyarakat.,lebih dari ribu tenaga sehat telah oleh sunti dosis vaksinasi covid para tenaga sehat sebut memang rupa prioritas utama perintah di tahap awal program vaksinasi covid yang beri cara gratis kepada masyarakat,1
2710,"Vaksin produksi Sinovac tersebut adalah vaksin yang saat ini digunakan Indonesia dalam tahapan awal vaksinasi dan merupakan salah satu vaksin Covid-19 dalam program vaksinasi massal secara gratis kepada 181,5 juta masyarakat pemerintah memprioritaskan tenaga kesehatan.",vaksin produksi sinovac sebut adalah vaksin yang saat ini guna indonesia dalam tahap awal vaksinasi dan rupa salah satu vaksin covid dalam program vaksinasi sama al cara gratis kepada juta masyarakat perintah prioritas tenaga sehat,1
2711,"di tahap awal program vaksinasi Covid-19 yang diberikan secara gratis kepada masyarakat.
Hal itu disampaikan oleh Juru Bicara dari Kementerian Kesehatan Siti Nadia Tarmizi, selepas menyaksikan kedatangan 10 juta dosis bahan baku vaksin Covid-19 

@jokowi",di tahap awal program vaksinasi covid yang beri cara gratis kepada masyarakat hal itu sampai oleh juru bicara dari menteri sehat siti nadia tarmizi lepas saksi datang juta dosis bahan baku vaksin covid,1
2712,"di tahap awal program vaksinasi Covid-19 yang diberikan secara gratis kepada masyarakat.

Hal itu disampaikan oleh Jubir dari Kementerian Kesehatan Siti Nadia Tarmizi, selepas menyaksikan kedatangan 10 juta dosis bahan baku vaksin Covid-19 di Bandara  Soeta, 2 Februari 2021.",di tahap awal program vaksinasi covid yang beri cara gratis kepada masyarakat hal itu sampai oleh juru bicara dari menteri sehat siti nadia tarmizi lepas saksi datang juta dosis bahan baku vaksin covid di bandara soeta februari,1
2713,"digunakan Indonesia dalam tahapan awal vaksinasi dan merupakan salah satu vaksin Covid-19 dalam program vaksinasi massal secara gratis kepada 181,5 juta masyarakat Indonesia. Di tahap pertama ini, pemerintah memprioritaskan para tenaga kesehatan untuk pertama kali",guna indonesia dalam tahap awal vaksinasi dan rupa salah satu vaksin covid dalam program vaksinasi sama al cara gratis kepada juta masyarakat indonesia di tahap pertama ini perintah prioritas para tenaga sehat untuk pertama kali,1
2714,"@renosmwn @dr_tjiptaning OK punya. Pemerintah mau Vaksin BAGUS, itu upaya pemerintah lindungi rakyat. Tp klo ada produk HERBAL  INDONESIA TERBUKTI smua pasien COVID19 SEMBUH/NEGATIF, ya minumkan ke smua pasien COVID19 tsb GRATIS! Dlm beberapa hari PASTI KAGET SMUA SEMBUH. AYO STOP KEMATIAN krn COVID19.",ok punya perintah mau vaksin bagus itu upaya perintah lindung rakyat tapi kalo ada produk herbal indonesia bukti semua pasien covid sembuh negatif iya minum ke semua pasien covid sebut gratis dalam beberapa hari pasti kaget semua sembuh ayo stop mati karena covid,1
2715,@jokowi Masalahnya kalau tes covid berbayar walaupun cuma seribu rupiah sekali tes.. Orang tetap punya hak menolak.. Kalau gratiskan yg nggak mau dites bisa dipaksa.. Begitu juga vaksinasi tetap harus gratis.. Ini soal pandemi pak...,masalah kalau tes covid bayar walaupun cuma ribu rupiah sekali tes orang tetap punya hak tolak kalau gratis yang enggak mau tes bisa paksa begitu juga vaksinasi tetap harus gratis ini soal pandemi pak,0
2716,"@jokowi Pak Presiden, saya Adam mau bertanya ? Apakah indonesia salah menangani kasus covid 19? Yang seharusnya untuk Vaksinasi itu yg berbayar sementara seperti RAPID,SWAB,PCR dll harusnya malahan gratis pak menurut saya. Kenapa? Karena warna yg menengah kebawah tdk pnya biaya untuk tes",pak presiden saya adam mau tanya apakah indonesia salah tangan kasus covid yang harus untuk vaksinasi itu yang bayar sementara seperti rapid swab pcr dan lain harus malah gratis pak turut saya kenapa karena warna yang tengah bawah tidak punya biaya untuk tes,0
2717,"@amandagempita Org qta emang sotoy kurang main jauh. Mertuaku jg kaget covid qta gratis tnp byr, di England byr sndri. Di USA pake insurance ibuku vaksin yg urus insurance di apotik/RS yg di rujuk insurance.",orang kita memang sok tau kurang main jauh mertua juga kaget covid kita gratis tanpa bayar di england bayar sendiri di usah pakai insurance ibu vaksin yang urus insurance di apotik rs yang di rujuk insurance,0
2718,"@jokowi Buat ap memikirkan ekonomi anjlok,tp akhirnya kalah dan menderita,biar lah anjlok tp pada akhir menang dan dikasih bonus kebahagian.
sekarang ini diambang kekalahan melawan covid,uang hampir habis,blm lg tuntutan rakyat vaksin gratis.

         mohon pak klu atas kelancang saya",buat apa pikir ekonomi anjlok tapi akhir kalah dan derita supaya lah anjlok tapi pada akhir menang dan kasih bonus kebahagian sekarang ini ambang kalah lawan covid uang hampir habis belum lagi tuntut rakyat vaksin gratis mohon pak kalau atas lancang saya,0
2719,"Bingung sama di sini.Knp ya klo nyontohin negara2 lain yg sukses nanganin Covid-19,selalu dibilang,""ah.. itu penduduknya dikit."" Tp pas dibilang US yg penduduk bnyk, vaksinasi aja bener gratis,sesuai kriteria usia rentan &amp; resiko, dijawab,""ah.. itu US.. Kita kan tinggal di Indo.""",bingung sama di sini kenapa iya kalo nyontohin negara lain yang sukses nanganin covid selalu bilang ah itu duduk dikit tapi pas bilang uji sekolah yang duduk banyak vaksinasi saja benar gratis sesuai kriteria usia rentan amp resiko jawab ah itu uji sekolah kita kan tinggal di indonesia,0
2720,"@CNNIndonesia Vaksin hanya utk orang yang sehat. Untuk yg sakit belum ada obatnya. Tapi gak usah khawatir, semua yg konsumsi FRY81 sembuh semuanya dari covid19. Buktinya yg sembuh bisa dilihat di twit sematan saya. Gratis selama belum ada obat resmi covid19. Yg membutuhkan silakan DM @jokowi",vaksin hanya untuk orang yang sehat untuk yang sakit belum ada obat tapi enggak perlu khawatir semua yang konsumsi fry sembuh semua dari covid bukti yang sembuh bisa lihat di twit semat saya gratis lama belum ada obat resmi covid yang butuh sila dm,1
2721,"@endrasanjay @sandalista1789 @mrpedestrian19 Vaksin corona bayar, jangan ada yang bilang gratis... 😊",vaksin corona bayar jangan ada yang bilang gratis,0
2722,"@sdoubleec Ngerti nggk sesok aku kate nang ndi? 
Vaksin covid gratis gae ft anjir aku wedi 😭😭",erti enggak sok saya kata nang ndi vaksin covid gratis gae ft saya wedi,0
2723,"@FirzaHusain RS penuh pasien covid kata berita di TV... cuma pengen tau.... bayar atau dibayarin negara ya? 
kan suntik vaksin gratis... Kalo nginep di RS gratis ga?",rs penuh pasien covid kata berita di tv cuma pengin tahu bayar atau dibayarin negara iya kan suntik vaksin gratis jika inap di rs gratis enggak,0
