raw,clean,labels
"Di Indonesia sendiri masih mengimpor vaksin dari luar negeri seperti dari china dan amaerika. Ada 6 merk vaksin yang akan digunakan untuk vaksinasi virus corona di indonesia yaitu buatan PT Bio Farma (Persero), AstraZeneca, Sinopharm, Moderna, Pfizer Inc and BioNTech,",di indonesia sendiri masih impor vaksin dari luar negeri seperti dari china dan amaerika ada merk vaksin yang akan guna untuk vaksinasi virus corona di indonesia yaitu buat pt bio farma persero astrazeneca sinopharm moderna pfizer inc dan biontech,1
"Jangan segan melapor jika ada pihak yang meminta pembayaran dalam vaksinasi Covid-19
Vaksin Covid-19 itu  gratis. 
Herd immunity harus segera terwujud, karena itu masyarakat harus aktif divaksin untuk bangun antibodi 
 #VaksinKokPilahPilih",jangan segan lapor jika ada pihak yang minta bayar dalam vaksinasi covid vaksin covid itu gratis herd immunity harus segera wujud karena itu masyarakat harus aktif vaksin untuk bangun antibodi,1
"@unmagnetism Aku udah vaksin sinovac,alhamdulillah masih kuat dan sehat menghadapi pasien dan orang yang ngeyel kalo dikasih tau tentang covid",saya sudah vaksin sinovac alhamdulillah masih kuat dan sehat hadap pasien dan orang yang ngeyel jika kasih tahu tentang covid,1
Sekarang ini sdh ckp bnyk lembaga2 yg menyelenggarakan vaksinasi Covid-19 gratis. Yups ini mrpk salah satu upaya yg dilakukan oleh Presiden Jokowi guna mempercepat herd immunity di Indonesia,sekarang ini sudah cukup banyak lembaga yang selenggara vaksinasi covid gratis yups ini mrpk salah satu upaya yang laku oleh presiden jokowi guna cepat herd immunity di indonesia,1
Kenapa kaga pd mau di vaksin gratis si kemaren aja ribut covid ga kelar2 skrg udh ada vaksin gratis malah pd takut&amp;cuek. Ntr juga pemerintah di salahin lagi aja wwkwk,kenapa kagak pada mau di vaksin gratis sih kemarin saja ribut covid enggak kelar sekarang sudah ada vaksin gratis bahkan pada takut amp cuek entar juga perintah di salah lagi saja wwkwk,1
"3) Membedah Komposisi Vaksin Covid19 di Indonesia : 
📌Sinovac

Bahan Aktif : Virus Inaktif
Bahan Inaktif :
 Aluminium hydroxide
(Meningkatkan produksi antibody)
Sodium cloride, Disodium hydrogen dodecahydraet, Sodium hydrogen phosphate monohydraet.

(Dr. Adam Prabata)",bedah komposisi vaksin covid di indonesia sinovac bahan aktif virus inaktif bahan inaktif aluminium hydroxide tingkat produksi antibody sodium cloride sodium hydrogen dodecahydraet sodium hydrogen phosphate monohydraet dari adam prabata,1
"Pemerintah Ajak WP Lapor SPT dan Bayar Pajak untuk Sukseskan Vaksinasi
Pemerintah mengajak wajib pajak untuk segera membayar pajak dan melapor surat pemberitahuan (SPT) tahunan demi menyukseskan vaksinasi Covid-19.",perintah ajak wp lapor seperti dan bayar pajak untuk sukses vaksinasi perintah ajak wajib pajak untuk segera bayar pajak dan lapor surat pemberitahuan seperti tahun demi sukses vaksinasi covid,1
"@Eattyl VAKSIN GRATIS ""hidup lu udah beban jagan buat beban kluarga setelah kau mati karna corona""",vaksin gratis hidup kamu sudah beban jagan buat beban keluarga telah kamu mati karena corona,1
"Sesuai asupan dari Komite Penasehat Ahli Imunisasi Nasional dan persetujuan penggunaan Vaksin COVID-19 produksi PT Biofarma (Sinovac) u/ kelompok usia &gt;= 12 tahun yang dikeluarkan BPOM per tanggal 27 Juni 2021, maka vaksin jg sudah bisa diberikan u/ kelompok usia 12 - 17 th.",sesuai asupan dari komite nasehat ahli imunisasi nasional dan tuju guna vaksin covid produksi pt biofarma sinovac kelompok usia begitu tahun yang keluar bpom per tanggal juni maka vaksin juga sudah bisa beri kelompok usia tahun,1
"Vaksin covid19 nya merek apa? Apa saja dong! Toh semuanya merek dari 100juta dosis vaksin yaitu Sinovac, AstraZeneca, Sinopharm, Moderna, dan Pfizer sudah mendapatkan izin dari BPOM #SegerakanVaksinasi",vaksin covid nya merek apa apa saja dong toh semua merek dari juta dosis vaksin yaitu sinovac astrazeneca sinopharm moderna dan pfizer sudah dapat izin dari bpom,1
"@MjAgungNugroho1 @bagusshadi @tempodotco Karena covid blm ada obatnya, iya satu-satunya cara pandemi selesai ya herd immunity. Haha fase ke 3 apaan, kemana aja aduhh, baca artikel yg mana masnya coba kirim ke saya. Udah selesai penelitiannya, makanya boleh digunakan. Ga wajib sinovac, yang wajib adalah wajib vaksin.",karena covid belum ada obat iya satu satu cara pandemi selesai iya herd immunity tertawa fase ke apa mana saja aduh baca artikel yang mana mas coba kirim ke saya sudah selesai teliti makanya boleh guna enggak wajib sinovac yang wajib adalah wajib vaksin,1
"diberitain puluhan lansia meninggal usai vaksin, kata mama. taunya vaksin corona pfizer yg dipake di norwegia n diklaim gaada hubungannya sama vaksin. hmm, gatau gimana lengkapnya berita itu, tp bikin mamak parno",diberitain puluh lanjut usia tinggal usai vaksin kata ibu tau vaksin corona pfizer yang pakai di norwegia klaim enggak ada hubung sama vaksin hmm enggak tau bagaimana lengkap berita itu tapi buat mamak parno,1
"@Humas_Polda_Ktg Vaksinasi COVID-19 merupakan salah satu upaya paling efektif untuk mencapai kekebalan kelompok atau herd immunity
#VaksinasiTaatProkes5M
Baksos Akpol91 Mengabdi",vaksinasi covid rupa salah satu upaya paling efektif untuk capai kebal kelompok atau herd immunity baksos akpol abdi,1
"Vaksinasi vaksin Covid-19 Pfizer untuk masyarakat umum di Jakarta mulai berjalan hari ini. Terdapat empat lokasi yang melayani penyuntikan vaksin Pfizer, yakni:

-BPSDM Kemenkes Hang Jebat
-Gedung Judo Kelapa Gading
-Puskesmas Kecamatan Cilandak
-Puskesmas Kelurahan Lebak Bulus.",vaksinasi vaksin covid pfizer untuk masyarakat umum di jakarta mulai jalan hari ini dapat empat lokasi yang layan sunti vaksin pfizer yakni bpsdm kemenkes hang jebat gedung judo kelapa gading puskesmas camat cilandak puskesmas lurah lebak bulus,1
"@boncusho @aewin86 dan msh antivax n gk percaya covid gk kl iya bebal berarti, bebas sich gk mau di vaksin n gk percaya tp jgn koar2 jgn sembarangan kelayapan  jgn nyalahin Pemerintah dll saat semua gratis pd nolak ntr suruh byr ribut lg. Sya sich kl ktmu ormg begitu jujur lgsg menjauh 😁",dan masih antivax enggak percaya covid enggak kalau iya bebal arti bebas sih enggak mau di vaksin enggak percaya tapi jangan teriak jangan sembarang layap jangan salah perintah dan lain saat semua gratis pada nolak entar suruh bayar ribut lagi saya sih kalau ketemu ormg begitu jujur langsung jauh,1
"Sebagai upaya pengadaan vaksin COVID-19 di Indonesia, Kementerian Riset dan Teknologi/Badan Riset dan Inovasi Nasional (Kemenristek/BRIN) segera akan membentuk konsorsium dan mencoba mengembangkan vaksin dengan pendekatan cepat, efektif, dan mandiri.",bagai upaya ada vaksin covid di indonesia menteri riset dan teknologi badan riset dan inovasi nasional kemenristek brin segera akan bentuk konsorsium dan coba kembang vaksin dengan dekat cepat efektif dan mandiri,1
"Ada covid19, disuruh pake masker gamau. Maunya di vaksin. Udh ada vaksin, komplein kok vaksin bayar mahal bgt, mau di korupsi ya? lol.
Giliran udh di kasih vaksin gratis, gamau di vaksin soalnya vaksin Sinovac. 

 Ckck lieur euy jd +62 🤣",ada covid suruh pakai masker enggak mau mau di vaksin sudah ada vaksin komplein kok vaksin bayar mahal banget mau di korupsi iya tertawa gilir sudah di kasih vaksin gratis enggak mau di vaksin soal vaksin sinovac ck lieur euy jadi,1
Seperti diketahui Ribka Tjiptaning juga menolak untuk mengikuti program vaksinasi Covid-19. Ribka mengisyaratkan masih meragukan keamanan dari vaksin Sinovac tersebut yang akan digunakan untuk vaksinasi,seperti tahu ribka tjiptaning juga tolak untuk ikut program vaksinasi covid ribka isyarat masih ragu aman dari vaksin sinovac sebut yang akan guna untuk vaksinasi,1
"dilemahkan. Vaksin yang dikembangkian Beijing BioInstitute
Biological Product ini, mendapat EUA BPOM pada April lalu.
4. Vaksin Covid-19 Moderna Vaksin Covid-19 dari Amerika Serikat, Moderna, awal
Juli ini telah mengantongi izin penggunaan darurat BPOM sebagai vaksin Covid-19",lemah vaksin yang dikembangkian beijing bioinstitute biological product ini dapat eua bpom pada april lalu vaksin covid moderna vaksin covid dari amerika serikat moderna awal juli ini telah kantong izin guna darurat bpom bagai vaksin covid,1
"Sebenarnya, Anda di golongan mana? A) Percaya bahwa Negara sedang berusaha menyembuhkan warga dan ingin berpartisipasi dalam penanganan COVID19, B) Ingin divaksin tetapi tidak tahu harus percaya kepada pihak mana yang bisa memberikan vaksin efektif, C) Vaksin anticovid itu...",benar anda di golong mana percaya bahwa negara sedang usaha sembuh warga dan ingin partisipasi dalam tangan covid ingin vaksin tetapi tidak tahu harus percaya kepada pihak mana yang bisa beri vaksin efektif vaksin anticovid itu,1
"@intansf7 Sakit apa nyaa??, Aku abis covid Juli, besok mau vaksin pfizer takut niee😭",sakit apa nya saya habis covid juli besok mau vaksin pfizer takut niee,1
"Ya Allah abis Vaksin ko kaya mau mati gini., Semeleman ga tidur krna badan Menggigil hebat, Badan Kaya Remuk, Tulang linu semua 
Separah ini kah Vaksin Covid Pfizer 😭😭
Barangkali @berlianidris bs bantu jelasin",iya allah habis vaksin kok kayak mau mati begini lem enggak tidur karena badan gigil hebat badan kayak remuk tulang linu semua parah ini kah vaksin covid pfizer barangkali bisa bantu jelasin,1
"Obat dan Makanan (BPOM) pada 22 Februari 2021 dengan nomor EUA2158100143A1. Selain itu, vaksin Covid-19 AstraZeneca ini juga diklaim ampuh melawan virus Corona varian Delta dan Kappa.
Bahkan pada saat ini Vaksin Merah Putih yang dikembangkan para peneliti Indonesia mulai",obat dan makan bpom pada februari dengan nomor eua selain itu vaksin covid astrazeneca ini juga klaim ampuh lawan virus corona varian delta dan kappa bahkan pada saat ini vaksin merah putih yang kembang para teliti indonesia mulai,1
"@ApriantoDhany @ariffolich @firdzaradiany @jokowi Lagian cara kerja vaksin covid-19 ini gak gitu. Perlu disuntik dua kali dan ada jeda waktunya antar vaksinasi untuk bisa bekerja efektif, dan selama jeda itu ya protokol kesehatan tetap harus kenceng. Kalau nggak ya bisa kena lagi.",lagi cara kerja vaksin covid ini enggak begitu perlu suntik dua kali dan ada jeda waktu antar vaksinasi untuk bisa kerja efektif dan lama jeda itu iya protokol sehat tetap harus kencang kalau enggak iya bisa kena lagi,1
"@Dennysiregar7 klu saya hak mereka g mau vaksin..tp jika kena covid jgn mpe minta fasilitas gratis aja y..itu aja..krn g ikhlas aja saat negara mau berusaha buat rakyat nya, tp rakyatnya g mau kerjasama..jd gantian saat minta fasilitas gratis g usah di bayaraij ato dipusingin negara..TITIK",kalau saya hak mereka mau vaksin tapi jika kena covid jangan sampai minta fasilitas gratis saja itu saja karena ikhlas saja saat negara mau usaha buat rakyat nya tapi rakyat mau kerjasama jadi ganti saat minta fasilitas gratis perlu di bayaraij atau dipusingin negara titik,1
"@Anita27638700 @KopiPah00819360 @DemiGod48845437 @as3ps @geloraco Tadi tulisan terakhir yg berubah ibu bilang yg kaum pinggiran susah dapat fasilitas klo sakit, saya jawab makanya sukseskan vaksin biar rakyat punya tameng menghadapu covid....kan gratis....eh sekarang ganti topik lagi😄😄",tadi tulis akhir yang ubah ibu bilang yang kaum pinggir susah dapat fasilitas kalo sakit saya jawab makanya sukses vaksin supaya rakyat punya tameng menghadapu covid kan gratis eh sekarang ganti topik lagi,1
"@ezwannnn @ayshe_hafsa @khairul_hafidz Kalau dia maksudkan Pfizer, team leader covid19 yg berjaya hasilkan Vaksin Pfizer tu mmg org islam, migrant dari Turki.",kalau dia maksud pfizer team leader covid yang jaya hasil vaksin pfizer itu memang orang islam migrant dari turki,1
Vaksin merah putih ini ditargetkan akan rampung pada 2021. Pengembangan calon vaksin baik yang berasal dari negara lain maupun dalam negeri keduanya berupaya mencari perlindungan kesehatan masyarakat yang efektif dari penularan covid.,vaksin merah putih ini target akan rampung pada kembang calon vaksin baik yang asal dari negara lain maupun dalam negeri dua upaya cari lindung sehat masyarakat yang efektif dari tular covid,1
"Demi mengurangi kefatalan akibat Covid-19 di Indonesia, pemerintah Indonesia mengadakan program vaksinasi gratis di Indonesia. Selain menggunakan vaksin impor, saat ini pemerintah juga sedang mengusahakan pembuatan vaksin dalam negeri yang diberi nama Vaksin Merah Putih.",demi kurang fatal akibat covid di indonesia perintah indonesia ada program vaksinasi gratis di indonesia selain guna vaksin impor saat ini perintah juga sedang usaha buat vaksin dalam negeri yang beri nama vaksin merah putih,1
"Tadi ptg mak ws, adik aku yg laki tu positif covid, sekarang ni semua tgh kuarantin dkt rumah. Adik aku g ambik booster sbb tmpt kerja dia suruh ambik, sbb dia vksin sinovac. Lps ambik dmm 2 hari test covid positif. Tp skrg dah smkin sihat. Harap semua selamat lah dkt kedah sana.",tadi ptg ibu ws adik saya yang laki itu positif covid sekarang ini semua tgh kuarantin dkt rumah adik saya ambik booster sebab tempat kerja dia suruh ambik sebab dia vksin sinovac lps ambik dmm hari test covid positif tapi sekarang deh makin sehat harap semua selamat lah dkt kedah sana,1
@ihsaaaanhfdz @riotuasikal @erdinarie @h3ru_h @thedufresne mikirin keadilan 🤔perusahaan mw nunggu buat vaksin gratis karyawannya? keadilan apa itu jika banyak pekerja dirumahkan akibat covid. banyak tante usahawan yg mau bayarin karyawannya biar bisa divaksin. mau nunggu gratisan hadeh..,pikir adil usaha mau tunggu buat vaksin gratis karyawannya adil apa itu jika banyak kerja rumah akibat covid banyak tante usahawan yang mau bayarin karyawannya supaya bisa vaksin mau tunggu gratis hadeh,1
@eitsran @Beuadut iyaa kl udh vaksin 1 sm 2 yg ketiganya moderna / pfizer tiss bisa kok. tp kl moderna hrs siap bgtt soalnya abs vaksin serem gjalanya kyk kena covid kata org2 wkwk,iya kalau sudah vaksin sama yang tiga moderna pfizer ti bisa kok tapi kalau moderna harus siap banget soal habis vaksin seram gjalanya kayak kena covid kata orang wkwk,1
@Ronnie_Rusli Kenapa habis vaksin 2x ngak dicek titer antibodi terhadap virus corona?.  Bukankah keberadaan antibodi menunjukkan seberapa tahan terhadap virus lapangan..adakah info  yg divaksin produk pfizer maupun moderna jebol juga?,kenapa habis vaksin enggak cek titer antibodi hadap virus corona bukankah ada antibodi tunjuk berapa tahan hadap virus lapang ada informasi yang vaksin produk pfizer maupun moderna jebol juga,1
"terdiri dari Sinovac, AstraZeneca, Sinopharm, Moderna, Pfizer, dan Novanax. Selain itu, pemerintah Indonesia juga sedang mengembangkan vaksin Covid-19 produksi Indonesia, salah satunya bernama vaksin Merah Putih, sebagai upaya untuk mempercepat penanganan Covid-19 di Indonesia.",diri dari sinovac astrazeneca sinopharm moderna pfizer dan novanax selain itu perintah indonesia juga sedang kembang vaksin covid produksi indonesia salah satu nama vaksin merah putih bagai upaya untuk cepat tangan covid di indonesia,1
Saat nya pemerintah membuat posko posko tes PCR GRATIS.. biar cpt pnanganan covid dan paksa wrga untk vaksin,saat nya perintah buat posko posko tes pcr gratis supaya cepat pnanganan covid dan paksa wrga untuk vaksin,1
"@danindrakaff @harsyasugoto Gua belum vaksin, belum sempat vaksin pake sinovac sama az atau astrazeneca ? Ya beda orang beda gejala sih kem ? Teman lo aman aman aja soalnya , mantul, semoga kita sehat, hasilnya negatif, terhindari dari virus corona covid 19 kem bro @danindrakaff",aku belum vaksin belum sempat vaksin pakai sinovac sama az atau astrazeneca iya beda orang beda gejala sih kem teman kamu aman aman saja soal mantul moga kita sehat hasil negatif hindar dari virus corona covid kem saudara laki,1
"Vaksin COVID-19 yang dibangunkan firma farmaseutikal China, Sinovac itu diangkut menggunakan pesawat Passenger-to-Cargo (PC2) iaitu pesawat penumpang digunakan untuk perkhidmatan kargo, boleh diproses menjadi lebih 300,000 dos untuk keperluan Malaysia.",vaksin covid yang bangun firma farmaseutikal china sinovac itu angkut guna pesawat apa enger tapi cargo pc iaitu pesawat tumpang guna untuk khidmat kargo boleh proses jadi lebih dos untuk perlu malaysia,1
"menel sih suruh vaksin dr lama sll nunda, udahnya skrng butuh, yg sinovac pada ga ready stock
terpaksa astra, efeknya udh kek kena covid (lagi) jilid 2.",tel sih suruh vaksin dari lama selalu nunda udahnya sekarang butuh yang sinovac pada enggak siap stock paksa astra efek sudah kayak kena covid lagi jilid,1
@susipudjiastuti Knp ga gratis kan aja bu. Masa kita mau Naik modal umum harus vaksin. Apakah orang yg sudah vaksin sudah di jamin tidak akan terpapar covid. Klo blm blm ada jaminan. Brrti negara sedang menjajah rakyat.,kenapa enggak gratis kan saja bu masa kita mau naik modal umum harus vaksin apakah orang yang sudah vaksin sudah di jamin tidak akan papar covid kalo belum belum ada jamin arti negara sedang jajah rakyat,1
"@HumasPolsekPak1 Waspadai modus penipuan lewat handphone baik sms dan wa yg menjanjikan vaksinasi covid secara cepat tanpa antrian dan harus membayar, vaksin diberikan secara gratis oleh pemerintah. 
#CerdasBermediaDigital",waspada modus tipu lewat handphone baik sms dan whatsapp yang janji vaksinasi covid cara cepat tanpa antri dan harus bayar vaksin beri cara gratis oleh perintah,1
